file_name,transcription
COD_00694.wav,"Safarkan waxaan ku tegay magaalada Vienna ee caasimadda dalka Austria oo ah hooyada aqoonyahannada, qorayaasha iyo abwaannada ugu caansan taariikhda Yurub."
COD_01638.wav,Halkan waa bukaan-jiifka dadka waaweyn. 
COD_02696.wav,"Eeddo Mahadsanid, Maalmahan Shaqo ayan raadinaayay, waxaadsa i bartay si fudud oo Lacag ku sameyn karo anigoo Gurigeyga jooga. "
COD_07326.wav,"Sirdoonku wuxuu ka shaqaynayaa basaasidda, baacsiga iyo sumcad dilka mucaaradka, cabsi ku haynta kuwa daacada u ah rajiimka,"
COD_02506.wav,Waagaas Tiyaatarka waxaa ka bixi jiray barnaamij sanadle ah oo warfaafinta lagu xuso oo uu Siyaad Barre ka soo qeybgeli jiray. 
COD_05141.wav,Guddoomiyaha Gobolka Banaadir ayaa xafiiskiisa ku qaabilay wafdi uu hogaaminayay Safiirka Dowladda Turkiga u fadhiya Soomaaliya
COD_01195.wav,Wuxuu xubin firfircoon ka ahaa Majmaca Culimada Soomaaliyeed oo uu guddoomiye ka noqday
COD_03003.wav,"Muddo kadib ayaa waxay kulmeen wiil guur doon ah, wiilkii ayaa ku yidhi gabadhyahay waxaan rabaa inaan ku guursado. "
COD_01024.wav,Hadda Xamar waa ku sii yaraanayaan dadkii qofkii ay arkaanba dhihi jiray: waa lagu waayay. Reer waqooyi ayaa meel naga saaray. 
COD_06283.wav,"Guddoomiyaha ayaa tilmaamay inay jiraan dhimasho iyo dhaawac badan oo ka dhashay qaraxyadaas ismiidaaminta,"
COD_00858.wav,Sanado ka hor buug ayaa dhiig laga keenay. 
COD_06144.wav,waxaa gacantooda ka baxaya Tobaneeyo Qabiil oo xornimadoodu saamayn ku leedahay dhul Balaaran 
COD_03275.wav,xildhibaanadu iyagaa keenay madaxda  iyagaa dooratay iyagaa dhalay     
COD_03696.wav,"Sidoo kale, waxaannu meel marinnay siyaasado iyo shuruuc kala duwan oo ay ku jiraan kuwo caalami ah, "
COD_06137.wav,5- Xoolaysiga Khawaarijta.
COD_01506.wav,"Ceymiska kaliya ee maanta qofka Soomaaliga ah ku jiro, uuna oggol yahay in uu wax ku bixiyo waa qabiilka. "
COD_06739.wav,Ciidanka Midowga Afrika ee ATMIS iyo Ciidanka aan ATMIS ka tirsaneyn ee Soomaaliya jooga.
COD_02056.wav,Waa la baaray. In aysan kansar qabin ayay jawaabtii noqotay. 
COD_05329.wav,"Waa caawiye tilmaame, falkaab kale ama fal."
COD_06018.wav,Chelsea ay haysato noocyo kala duwan oo dhibaatooyin ah
COD_02542.wav,maadaama uu biyaxireenkaasi cuuryaamin doono biyaha wabiga Niil oo ay Masar ku tiirsan tahay. 
COD_00958.wav,"Maalmo ka dib, wariyihii ayaa Faysbuug soo dhigaya sawir uu siyaasigii la soo galay, oo uu ku ammaanayo in uu yahay masuul hufan oo indheergarad ah. "
COD_00083.wav,Waxaan jeclahay in aan bulshada kala hadlo waxyaabaha anfacaya adduun iyo aakhiraba
COD_02753.wav,"Nin doonayay in uu iibsado dameerka ayaa qabtay Seyntii Dameerka, markaasuu haraati ku jiiday."
COD_01635.wav,Qeybtaan waa bukaan-jiifka carruurta. 
COD_05065.wav,Eebe kama xishoodo inuu tusaale u yeelo kaneeco iyo waxkasareeyaba
COD_03004.wav,Gabadhii ayaa tidhi xoolahaagu waa maxay. 
COD_00372.wav,Maxaa ka halis badan markii arday soo koreysa looga dhigo macallin
COD_05483.wav,"Ma ahan buunbuunin, in la dhoho shirkaddaas teknolojiyadda ma guuleysan lahayn haddii aysan ahayn dadaalka adag ee uu ku bixiyay Jeff Bezos."
COD_03233.wav,"Wiilwaal ayaa ku jawaabay awawgaa la cadaabaye abti ha i odhan, ee waxaan ku idhi: xoolo maxaad ka timid?"
COD_03784.wav,"kadib dameerkii oo hurda ayaa waxaa qaaday biyihii daadadkii isagoon dareemayn, "
COD_05021.wav,Waad mahadsan tahay. Waxaan abaalkaaga ku gudana garan mayo.
COD_03481.wav,"aabe si uu naftiisa u badbaadiyo ayuu u sheegay meelihii waxa keyd ah noogu jireen oo dhan, "
COD_03567.wav,"ugu dambeytii waxaa yara qabowday rasaastii, "
COD_04138.wav,War ninku miyuu waashay mise wuu soo wataa ayaa gees walba ka yeedhay. 
COD_02345.wav,balse taas badalkeeda waxaan si dhab ah u jeclahay madaxweynuhu xilka uu umadda u hayo in alle ku asturo umaddana uu wanaag iyo cadaalad ku hogaamiyo 
COD_05414.wav,BBC masuul kama ahan macluumadka bogga kale ee dibadda.
COD_04992.wav,"Dhammaan 11-kii nin ee uu ku sheegay gabayga, waxay awood u isticmaaleen si caqliga ka baxsan oo xad-dhaaf ah."
COD_00578.wav,"halkaasoo ay iyaguna tababar iyo khibrad kusoo qaadan jireen, dadkana ay ugu gargaari jireen, hadba inta aqoontoodu le’egtahay. "
COD_06976.wav,Hay'adda ayaa sidoo kale waxa ay sheegaysaa in dalkaas uu  si khaldan  u isticmaalo ciqaabta dilka 
COD_01196.wav,Duruuf adag oo halgan iyo hal-adeyg ku suntan ayuu soo jiray. 
COD_04774.wav,kaas oo lagu eedeeyay in halis ku yahay qaran-ka.
COD_00879.wav,Waana waajib damiiri ah oo saaran qof kasta oo qadiyadda Somaliland taageersan in uu maanta gumaadkaas ka dhiidhiyo.
COD_00174.wav,"Qeybta labaad ee dheesha marka dib leysugu soo laabtay labada dhinac ayaa waxay soo bandhigeen qaab ciyaareed aad u wanaagsan,"
COD_00992.wav,Malaha surwaalka soddon iyo afar dolllar lagaa siiyay haddii aad gorgorin lahaydna waxaad ku heli lahayd labaatan iyo shan dollar. 
COD_02378.wav,"waa naqaanaaa waa masuqmaasuq ,burcad badeed, xagjir  iyo waxbadanoo oo lamida mana ahan inaan  baahideena dhaqaale  iyo midda ammni  aan ku filnaan weyno."
COD_02882.wav,halkii ayuuna ninkii ugaadha usoo dabi jiray xaaskiisa oo ay sidaa kuwada noolaayeen. 
COD_00941.wav,Hadda Raysulwasaare Xamsa ayaa amar ku bixiyay in qof kasta shaqada yimaado. 
COD_02860.wav,Wuxu yidhi tuugii faraskaygu isha midig ayuu la’ayahay. 
COD_03006.wav,Waxay tidhi aniga ayaa kula socodsiin wakhtigaan diyaar noqdo. kabbacdi sidaa ayaa ku kala tagay.
COD_02164.wav,"Madaxda oo ay ku hareeraysan yihiin dad aan runta iyo xaqiiqada u sheegin ayaa waxaa jaanis ku helay dad xogogaal ah oo aan fursad ku heli jirin, "
COD_00724.wav,"waxaan hawada ku sii jirnay 8 saacadood, waxaana 4:30 galabnimo ee maalinkii Axadda ee maalinkaas ka horreysay ka degnay garoonka magaalada "
COD_00910.wav,"Casirliiqii ayaan Gallibaax marnay, waxaa gabbaldhicii ka gudubnay Ceel-Bacad"
COD_05878.wav,islamarkaana uu isaga kala wareegay si uu u badbaadiyo dadkii saarnaa.
COD_05908.wav,marar badan ayeyna ka hadashay.
COD_01471.wav,"Kuwa kalena waxaan kula dardaarmayaa in ay waxbartaan, oo xirfado yeeshaan, waayo qofka jaahilka ah wuxuu u nugul yahay dhaqanxumada."
COD_04883.wav,Laakiin gabadha kale sidaas ma ahayn. 
COD_00625.wav,Tusaale ahaan maxay tahay sababta ay uga welwelsan yihiin erayada Ilaah iyo Rasuul 
COD_00221.wav,wuxuu u qaatay wiilkii in hoos u dhac ku yimid.
COD_01498.wav,"Burburka jidadka iyo dhiiqada waxaa u sii dheer jaam joogto ah, "
COD_80009.wav,way wanaagsanayd inaan kula hadlo
COD_80062.wav,Lacag ma rabtaa
COD_80008.wav,Ma jeclaan lahayd inaan socod aado?
COD_80073.wav,Abaayo xanuunkii see ka noqotay
COD_80098.wav,Aabe xajkuu aaday
COD_80065.wav,Hilib ari ma cuntaa
COD_80024.wav,Iska warran
COD_80043.wav,Maanta waa sidee?
COD_80023.wav,soo dhawow
COD_80095.wav,Adi ii cun
COD_80084.wav,dhulka ka kac
COD_80052.wav,Cashirka ma fahamtay
COD_80082.wav,mahadsanid cadde
COD_80088.wav,dadka qaarkood wax ma fahmaan
COD_80070.wav,Dugsiga goorma aade
COD_80099.wav,Hooyo sanadkan waa hartay
COD_80059.wav,I dhageyso
COD_80091.wav,shaqo maa haysaa
COD_80042.wav,Waad ku mahadsan tahay.
COD_80016.wav,waan kaa helay
COD_80047.wav,Kursigaan soo qabo
COD_80086.wav,muhiim waaye
COD_80035.wav,Aad baa u naxariis badan tahay!
COD_80026.wav,Ii warran
COD_80079.wav,dhalinyarada iska ilaali
COD_80081.wav,Xariiftan qurux badanaa
COD_80037.wav,Halkee ku nooshahay?
COD_80093.wav,Waan ka dhergay
COD_80045.wav,Waan ku soo dhaweynayaa.
COD_80053.wav,Ma quraacatay
COD_80051.wav,Macalinka u dhiib
COD_80021.wav,Waan ka xumahay
COD_80089.wav,orod jiifto
COD_80061.wav,Jalaato maku siinaa
COD_80097.wav,Ma soontay
COD_80067.wav,Masjidka ma aaday saakay
COD_80077.wav,waa ku sugaayay
COD_80003.wav,Waxaan jeclahay inaan casho kugu casumo
COD_80055.wav,Salaada ma dukatay
COD_80044.wav,Waan  jeclahay Soomaaliya.
COD_80056.wav,Biyahan cab
COD_80010.wav,waxaas maxaa lagu dhahaa afkaaga sheeg
COD_80019.wav,Subax Wanaagsan
COD_80034.wav,Waa maxay magacaagu
COD_80033.wav,"Socdaal wanaagsan, Safar Salaama"
COD_80028.wav,Maxaad sheegtay?
COD_80090.wav,waqti kasta waa isoo wici kartaa
COD_80076.wav,si xunaa ii gashay
COD_80025.wav,"Alhamdulillah, waan iska fiicanahay"
COD_80072.wav,Aabe maanta ma la hadashay
COD_80068.wav,Kitaabka makuu dhamaaday
COD_80017.wav,Habeen Wanaagsan
COD_80046.wav,Dhowr maalmood kadib.
COD_80100.wav,"Adeer cali, ii wrn"
COD_80005.wav,Magac qurux badan baa leedahay
COD_80020.wav,Ingriis miyaad ku hadashaa?
COD_80074.wav,waan kuu xiisay
COD_80031.wav,Guul wanaagsan!
COD_80001.wav,"Aad baan u jeclahay, aad baan uga helay!"
COD_80092.wav,aduunyo mashquul kama dhamaado
COD_80000.wav,Maxeey tahay shaqadaadu?
COD_80063.wav,Sariirta aad
COD_80013.wav,waxaan ahay saddex iyo soddon jir
COD_80075.wav,ma samayn
COD_80085.wav,soo orod
COD_80002.wav,Firaaqo ma leedahay berri fiidkii?
COD_80048.wav,Fasalka iiga bax
COD_80007.wav,Aad iyo aad beey nafteeydu uga heshay
COD_80004.wav,IImeelkaaga ma i siin kartaa?
COD_80096.wav,Maanta waxba ma cunin
COD_80050.wav,Sabuuradda eeg
COD_80027.wav,Iska warran?
COD_80078.wav,waan ku aaminsanahay
COD_80054.wav,Wax ma cuntay
COD_80038.wav,Immisa jir baad tahay?
COD_80066.wav,Ciida maxaa kuu qorsheysan
COD_80018.wav,Galab Wanaagsan
COD_80011.wav,waxaan jeclaan lahaa qol aan sigaar lagu cabin
COD_80036.wav,Waxaan ka imid Mareykanka
COD_80014.wav,waan ku jeclahay
COD_80080.wav,baahin maa ku haysa
COD_80015.wav,Ma i caawin kartaa?
COD_80083.wav,saacada waa imisa
COD_80057.wav,Shaah makuu shubaa
COD_80032.wav,"Soo dhawoow, ha is martiyeeyn, guriga waa gurigaagii"
COD_80022.wav,Fadlan ku celi
COD_80012.wav,dhakhtar baan u baahnahay
COD_80041.wav,Go'aankan ayaa kasoo baxay dowlada hoose
COD_80040.wav,Aad iyo aad beey nafteeydu uga heshay
COD_80029.wav,Waan ku farax sanahay la kulan kaaga
COD_80039.wav,teleefan nambarkaaga ma heli karaa ama ma i siin kartaa?
COD_80087.wav,daacad noqo
COD_80058.wav,Aamus
COD_80064.wav,Musqusha maa u socotaa
COD_80069.wav,Shiikha ma imaaday
COD_80006.wav,"Kani waa odaygeeyga, ninkeeyga"
COD_80049.wav,Macalinka dhageyso
COD_80060.wav,Badda ma aadnaa
COD_80030.wav,Guul ayaan kuu rajaynayaa!
COD_80071.wav,Hooyo goorme imaane
COD_80094.wav,Midkalaa taalo
COD_08101.wav,Cunsirayadu weligeed dhamaan mayso ilaa iyo inta dharka madow laga hor dhaqayo dharka cad.
COD_08102.wav,"Afrikaanku waa umadda gabdhihii dhaadheeraa ay doonayaan wiilal dhaadheer, gabdhihii gaagaabnaana ay doonayaan wiilal dhaadheer, hadaba waa iga su'aale yaa u maqan wiilasha gaagaaban."
COD_08103.wav,"Hadaad aragto nin daaqada gaadhiga ka furaya gabadh marka ay galayso iyo marka ay ka dagayso, kama ahan jayacl ee gaadhiga ayaa cusub ama gabadha ayaa cusub."
COD_08104.wav,Marka ay gabadhu dhagaysto caqligeed in ka badan inta ay dbagaysato caloosheeda gabadhaasi waxay awoodaa inay xidhiidh la samayso nin shiid ah oo faqiir ah.
COD_08105.wav,Markaad shuminaysid gabar u dhalatay wadan kale si fiican ushumi waayo wadan dhan ayaad matalaysaa.
COD_08106.wav,Hablaha gaagaaban ee dhexda qabsada marka ay sawirka galayaan waxaan idin leeyahay joojiya markaan idin arko waxaan idinku soo xasuustaa bakeeriga.
COD_08107.wav,Hadii la xiri lahaa meheradaha lagu gado make upka caruur badan ayaa hooyadood garan waayi lahaa.
COD_08108.wav,Afrika waa meesha keliya ee gabadh dhar ka amaanaysatay saxiibteed ay la kulmayso wiil qol ka amaanaystay saaxiibkii.
COD_08109.wav,"Dadka qaar kamid ah kama jawaabaan fariimaha yaryar ee ay idiin soo direen dadka aan waxba idinka rabin oo idin salaamayay un, markaas ayaad rabtaan in ilaahay ka jawaabo ducooyinkiina waaweyn."
COD_08110.wav,Inaad gabdho badan shukaansato waa xeellad aad ku jahawareerinayso cadawgaaga si aysan u bartilmaameedsan gacalisadaada gaarka ah. laakiin gabdhuhu ma fahmayaan xeelladaas.
COD_08111.wav,"Waan necbahay wiilasha aan Baabuurta wadan, waxa sidaa tiri gabadh aan xitaa baaskiil wadan."
COD_08112.wav,Hadii aad fool xun tahay balse aad lacag leedahay gacalisadaadu kuuma waayayaso wax ay kugu amaanto waxaa macquul ah in ay ku tiraahdo gacaliye xitaa hadhkaagu wuu qurux badan yahay.
COD_08113.wav,Aroosku waa meel ay isugu yimaadaan dad badan oo labo ka mid ah ay ka fekerayso galmo inta soo hadhayna ay ka fekerayso cunto.
COD_08114.wav,Dumarku waa kuwo been badan oo aan la aamini karin waxaa laga yabaa inaynu maalin un ogaano in foosha iyo dhalmadu aysanba xanuun lahayn.
COD_08115.wav,Xaaskaaga waligaa haku oran waad qaylo badan tahay laakiin waxaad ku tiraahdaa gacaliso aamusnaanta ayaad ku qurux badan tahay.
COD_08116.wav,Daanyeerku hadii uu hanti lahaan lahaa dumarka waxaynu ku arki lahayn kaymaha.
COD_08117.wav,Ha dhunkan gabadh afrikaan ah adigoo indhaha isku haysta sababto ah shalay ayaa sidaa mobilkayga la igaga xaday.
COD_08118.wav,Waxaan ogaaday in afrika ay ka wanaagsan tahay yurub kadib markaan ka waayay gidaar aan kaadi isla taago.
COD_08119.wav,Magaranaysaa sababta nabi aadam ugu noolaa nolosha wanaagsan ee farxada leh sababtu waa inuusan lahayn sodoh.
COD_08120.wav,Afrika waa meesha kaliya ee laga helo nin san weyn oo haddana gabadh ku leh adiga la'aantaa ma neefsan karo.
COD_08121.wav,"Hadii shaydaanku taajir ahaan lahaa waxaad arki lahaydeen iyadoo dumarku ay ugu yeedhayaan magacyo qurux badan sida shaydaankayga, shaydaan qurux iyo kuwo kale oo lamida ah."
COD_08122.wav,Hadaad fool xuntahay gurigaaga ha isku qarin ee dibada u soo bax oo soo wareeg waxa laga yaabaa inaad kasoo dhex muuqato film horor ah.
COD_08123.wav,Masaaricadu waa wax lagu qoslo waa meel ay joogaan niman u dagaallamaya suun iyagoo aan surwaalba wadan.
COD_08124.wav,"Cunsuriyada cadaanku waxba ima yeelayso, ilaa iyo inta aan isticmaalayo warqada cad ee musqusha oo aan weli dabadayda madow ku tirtirayo, waan faraxsanahay."
COD_08125.wav,Waqtigii schoolka wax walba way dhacaan laakiin Macalinka xisaabtu weligiis ma xanuusto.
COD_08126.wav,Haddaad doonayso inaad shumiso gabadh kaadheer waa sida adoo doonaya inaad biyo ka cabto showerka qubayska.
COD_08127.wav,Afrika hadaad aragto lamaane guriga hortiisa fadhiya ha umalaynin jacayl iyo in ay waqti wada qaadanayaan ee waxaa ka maqan korantadii.
COD_08128.wav,Qubayskii ugu horeeyay qofba kuu qubeeyay qubayska ugu danbeeya ee xiliga dhimashadana qofbaa kuu qubayndoona haddaba adigu ha kibrin ahow qof is dhuldhiga.
COD_08129.wav,Hadii aad is leedahay noloshu way kugu adag tahay bal ka waran. ninka weli bixinaya lacagtii uu arooskiisa soo amaahday xaaskiina ayba kala tageen.
COD_08130.wav,"Adduunka aad ku noloshahay adigoo keli ah ayaad timid, si la mid ah adigoo kali ah ayaad ka tageysaa."
COD_08131.wav,Walaalkayoow waligaa ha guursannin naag wadata hal ilmo waayo ma jirto ciyaar ku bilaabmata hal iyo eber.
COD_08132.wav,Qofna ha u oggolaan inuu maskaxdaada kula socdo cagihiisa wasakhaysan.
COD_08133.wav,Ma ihi maqane jooge. laakiin joogitaanka maskaxdayda ayaa waxuu iga dhigayaa mid aan ka warqabin waxyaalaha kale.
COD_08134.wav,Yaysan ku maamulin cabsida maskaxdaada ku jirta. Laakiin haku Hogaamiso riyooyinka qalbigaaga ku jira.
COD_08135.wav,"Waxaa laga yaabaa inaad u maleyso inaan jidh ahaan u yarahay, laakiin waxaan madaxa ku leeyahay wax sida adduunka u weyn waana maskaxdayda."
COD_08136.wav,Wax akhrisku wuxuu maskaxda u yahay waxa jimicsigu jidhka u yahay.
COD_08137.wav,Maskaxdaada ama adiga ayaa maamula ama iyada ayaa ku maamusha.
COD_08138.wav,Maskaxdaada kama baxsan kartid laakiin waad barnaamij gareen kartaa oo waad qurxin kartaa.
COD_08139.wav,"Dhammaan xudduuduhu waxay ku jiraan maskaxda oo keliya, waxaana looga gudbi karaa maskaxda oo keliya."
COD_08140.wav,"Marka ay maskaxdaadu kuu sheegto inaad dhammaysay, oo aysan suurogal ahayn inaad sii wado, waxaad ogaataa inaad samaysay boqolkina 40% kaliya."
COD_08141.wav,Dunidu waxay u baahan tahay maskaxo kala duwan si ay u wada shaqeeyaan.
COD_08142.wav,Farxaddu waa xaalad maskaxda ah. Waad faraxsanaan kartaa ama waxaad noqon kartaa mid aan faraxsanayn.
COD_08143.wav,Weligaa ma heli doontid xasillooni maskaxeed ilaa aad dhageysato qalbigaaga.
COD_08144.wav,Maskaxdu waxay kaa dhigtaa wax walba. Waxa aad ka fikirto ayaad noqonaysaa.
COD_08145.wav,Ku tababar maskaxdaada inay waxkasta dhanka wanaagsan ka aragto.
COD_08146.wav,"Si aynu maskaxda u dejino, waxaynu u baahanahay inaynu iska casilno xilka maareeyaha guud ee caalamka."
COD_08147.wav,Maska aan haragg beddelan karin waa uu dhintaa. Sidoo kale maskaxda aan fikir bededli Karin. Waa maskax dhimatay.
COD_08148.wav,Socodka degdega ahi waa calaamad muujinaysa maskax aan degganayn.
COD_08149.wav,"Maskaxdu maaha weel la buuxiyo, ee waa dab la shido si uu wax u ifiyo."
COD_08150.wav,Cadowgaaga ugu weyni waa maskaxdaada.
COD_08151.wav,"Waxaa laga yaabaa inaad miskiin tahay, kabahaagu ay googo'an yihiin, laakiin ay maskaxdaadu qasri tahay."
COD_08152.wav,Fikirka badani waa dilaa. Marka aynu ka fakarno wax walba Waxaynu nafteena u dilaynaa si tartiib ah. maskaxda bini'aadamku Waxay noqon kartaa dabin dhimasho.
COD_08153.wav,"Maskaxdaada adigu maamul, waxaa laga yaabaa waligeed inaysan maskax qofkale ku maamulin."
COD_08154.wav,Jawaabuhu maskaxda ayay buuxiyaan. Su'aaluhuna maskaxda ayay balaadhiyaan.
COD_08155.wav,Farxaddu waa xaalad maskaxeed. Waxayna ku xidhan tahay sida aad u eegto waxkasta.
COD_08156.wav,Wax kasta oo aad maskaxdaada si joogto ah ugu hayso waa wax aad la kulmi doonto noloshaada.
COD_08157.wav,"Haddii aad adigu rumaysan karto, maskaxduna way xaqiijin kartaa."
COD_08158.wav,"Waxaan aad uga baqaa inaan lumiyo maskaxdayda. Sababtoo ah Waxaad luminaysaa aqoonsiga qofka aad tahay, meesha aad joogto iyo meesha aad usucoto."
COD_08159.wav,Maskaxdii mar iftiimtay mar kale ma madoobaato.
COD_08160.wav,Mar walba waxaa jira dagaal u dhexeeya maskaxda iyo qalbiga. Wa dagaal u dhexeeya waxyaalaha aad taqaan iyo waxyaalaha aad dareemayso. Wa dagaal u dhexeeya waxaad rabto iyo waxaad u baahan tahay.
COD_08161.wav,"60% jidhka bini'aadamka waxa laga yaabaa inuu ka samaysan yahay biyo, laakin in ka badan 80% maskaxda bini'aadamku waxay ka samaysan tahay sheekooyin."
COD_08162.wav,Xornimada ugu weyn waa inaan ka xorowno maskaxdeena.
COD_08163.wav,"Maskaxdu waa garoon la dayacay. Oo laga tagay wakhti hore, hadda waxaa ka buuxsamay qashin. Hadaba Dib u fekeridu waa sida aad uga saari karto qashinka. Si aad mar labaad ugu ciyaari karto."
COD_08164.wav,Maskaxdaada oo su'aalo badan is waydiisaa waa isa sixid iyo is toosin.
COD_08165.wav,"Degenaansho, debecsanaan, aamusnaan, is-xakameyn iyo daacadnimadu: kuwani waa habdhaqanka maskaxda."
COD_08166.wav,"Hadii aynaan waxba diirada saarin, maskaxdeenu waxay samaysataa dhibaatooyin si ay u xaliso, hadii aad hadaf leedahay oo diirada aad saarto adiga ayaa koraya, dhibaatooyinka maskaxdu samaysatana way baaba'ayan."
COD_08167.wav,"Quruxdu maaha in la yeesho waji qurux badan ee waa in la yeesho maskax qurux badan, qalbi qurxoon iyo naf qurux badan."
COD_08168.wav,"Farxaddu maaha hanti la qiimeeyo, ee waa tayada fikirka maskaxda."
COD_08169.wav,Dhibaatooyinka oo dhani waa khiyaali ay maskaxdu abuurto.
COD_08170.wav,Dagaalada ugu waaweyn waa kuwa aynu la galno maskaxdeena.
COD_08171.wav,"Awoodda maskaxda soo jeeda, waa mid ka mid ah waxyaalaha ugu Xoogga badan adduunka."
COD_08172.wav,"Ilaahay, ma weydiisto maal badan, laakiin waxaan weydiistaa xigmad badan si aan caqligayga uga faa'iidaysto, taasi waa awooda aan ku maamuli karo maankayga oo aan u jihayn karo wax kasta oo aan doonayo."
COD_08173.wav,Ma jiraan wax ka awood badan maskax rumaysan kartideeda iyo waxa ay awoodo.
COD_08174.wav,"Maskaxdaada faaruqi, oo ha u dhigin hal qaab, noqo sida biyaha oo kale, haddaad biyo ku shubtid koob waxay la mid noqonayaan koobka, hadaad ku shubto dhalo waxay la mid noqonayaan dhalada, noqo sida biyaha oo kale qof aan ka biqin isbadalka."
COD_08175.wav,Waxa aysan maskaxdu fahmin waa ay ka baqdaa.
COD_08176.wav,"Ma jiraan wax xannibi kara maskaxda aadanaha, ma jiraan caqabado hortaagan horumarkeena marka laga reebo kuwa aan nafteenna u samayno."
COD_08177.wav,Maskaxda sida wanaagsan u fikirtaa waxay heshaa hab waxkasta loo samayn karo; maskaxda sida xun u fikirtaana waxay raadisaa dhammaan siyaabaha aan loo samayn karin.
COD_08178.wav,"Sida ay u jiraan madaxyo badan waxa jira maskaxo badan, sidoo kale sida ay u jiraan qalbiyo badan ayay jacaylo badani u jiraan."
COD_08179.wav,"Marka aad noqotid boqorka maskaxdaada, wax walba adigaa bogor u ah."
COD_08180.wav,"Haddii aad ogaan lahayd sida ay u awood badan yihiin fikradaadu, weligaa wax xun kamaadan fikirteen."
COD_08181.wav,Ma jiraan Wax ku xadayn kara aan ka ahayn maskxadaada.
COD_08182.wav,"Ha inkirin ama ha dhibsan dadaalka qof isku dayaayo inuu kusoo xiriiriyo, Waqtigan la joogo wey adag tahay in la helo qof si dhab ah kuu daneeya."
COD_08183.wav,"Ugu dambeyn dhamantena waxan rabnaa qof dadka oo dhan naga doorta markasta, iyo xaalad kasto la joogo."
COD_08184.wav,Marnaba si dhab ah uma ogaan kartid inta aad qof jeceshahay ilaa aad qofkas aragto isago qof kale la faraxsan.
COD_08185.wav,"Xushmeey nafsadaada xitaa haddii aadan lacag haysan, ha isku qasbin dad aan adiga ku rabin, berito ayaad qof weyn noqon doontaa insha Allah."
COD_08186.wav,"Haddii aanaan meel lagaa casuumin ha tagin meeshaas, haddey asxaabtada wax kuu sheegi waayaan ha weydiinin, haddii aakhiru saac infitashan lagu soo diro si xushmad leh iskaga diid, waayo haddii muhiim laguu arki lahaa koow ayaa laguu soo diri laha."
COD_08187.wav,"Seddex waxyaabood qofna hala wadaagin: Koow, sirta guushaada, Labo, dhibaatooyinkaga khaaska ah Seddex,  hadafyadaada nolosha."
COD_08188.wav,Dadka kugu jasaara dadkaas keliya waxay ka cawaadaan halka sheey ee aad u sameyn weysay intey kugu mahad celin lahaayeen kumanaanka kale ee aad u sameysay.
COD_08189.wav,"Saaxiibka beenta ah wuxuu aamini doonaa xanta lagaa sheegaayo, lkn saaxiibka dhabta wuxu ogyahy wanaagaaga, wuuna ku difaaci dona markaa maqan tahay."
COD_08190.wav,"Dadka noloshaada ku jiro waa iney ahaadaan dad murugta kaa yareyn kara, laakiin waa ineysan murugta kugu siyaadin."
COD_08191.wav,Qofkasta wuxuu rabaa inuu qofka kale u noqdo qoraxda iftiimineysa noloshiisa. Lakiin maxaa loo heli la'yahay qof dayaxa noqdo oo iftiin ku siiya waqtiga ugu mugdiga badan ee noloshaada.
COD_08192.wav,"Ma jiro suuq lagu iibiyo dareemaha. so marnaba ha xayeysiinin dareemahaaga, keliya dabecadaada saxda ah dadka tus."
COD_08193.wav,"Noloshu waa mid sii adkaan karta maalinba maalinka kasii dambeysa, dad badan ayaa kaa tagi doona, asxaab iyo ehelba lkn ogoow marwaliba Allah waa mid kuu dhow."
COD_08194.wav,"Ka fogoow dadka aan marnaba raali gelin ka bixin khaladaadkooda, kuwaas waxay marwaliba ku darensin doonaan inaad khaladka adiga leedahay oo kale."
COD_08195.wav,Iska iloow kuwa ku dhawacay shalay. Laakiin ha iloobin kuwa maalinkasta ku jecel Iska iloow tagtadii kaa ilmeysiisey oo Diirada saar joogtada hadda kaa dhola cadeysiisa.
COD_08196.wav,Iska aamus ama waa in erayadaadu ka qiimo badan yihiin aamusnaantaada.
COD_08197.wav,Ha isku dayin inaad qaladkaaga ku daboosho erayo been ah laakiin qaladkaaga ku sax imtixaan.
COD_08198.wav,Ma jiro qof xor ah oo  aan awoodin inuu naftiisa xakameeyo.
COD_08199.wav,"Haddii iftiin jiro waxa jira gudcur, haddii qabow jiro waxaa jira kulayl, haddii barwaaqo jirto waxaa jirta dhibaato, haddii nololi jirto waxaa jirta geeri."
COD_08200.wav,"Shirgudoonka Baarlamaanka, Xildhibaanada Labada Gole, Xisbiyada Qaranka, Marti Sharafta, Warbaahinta kala Duwan, waxaan idinku salaamayaa salaanta Islaamka: Asalaamu Calaykum Waraxmatullaahi Wa Baraakatuhu."
COD_08201.wav,Gudoomiye:Marka hore Waxaan halkan mahadnaq balaadhan iyo Hambalyo uga soo jeedinayaa Xildhibaanada labada Gole Qaran ee Wakiilada ee uu kamid yahay Guurtida
COD_08202.wav,aniga oo idiinka mahadnaqaya wada shaqayntii qiimaha lahayd ee ina dhexmartay Xukuumad ahaan sanadkii la soo dhaafay iyo mudadii aan Xilka hayay
COD_08203.wav,taasoo laga dheehan karo dheelitirka milgaha dawladnimo iyo xidhiidhka golayaasha Baarlamaanka iyo xukuumada
COD_08204.wav,wada shaqayntaas oo haddii aanay jirin aanu Qarankani ku talaabsadeen horumarka uu sameeyay.
